Data source = HG-U133A_2.na33.annot.csv, library = HG-U133A_2.na33.annot.csv
Save rank = 85.0, save_data = False, rank = 10, combos_to_test = [2]
Adjuvant chemotherapy, <24.0 months vs. > 48.0 months_82_170_Top 10
Probe,Name,Symbol,Rank,Probe,Name,Symbol,Rank,Classification,NCI_U133A_4L,NCI_U133A_6L,NCI_U133A_8L,NCI_U133A_9L,NCI_U133A_10L,NCI_U133A_11L,NCI_U133A_13L,NCI_U133A_15L,NCI_U133A_18L,NCI_U133A_19L,NCI_U133A_20L,NCI_U133A_23L,NCI_U133A_24L,NCI_U133A_25L,NCI_U133A_26L,NCI_U133A_30L,NCI_U133A_32L,NCI_U133A_37L_Rep,NCI_U133A_41L,NCI_U133A_42L,NCI_U133A_43L,NCI_U133A_45L,NCI_U133A_48L,NCI_U133A_52L,NCI_U133A_53L,NCI_U133A_54L,NCI_U133A_55L,NCI_U133A_57L,NCI_U133A_59L,NCI_U133A_60L,NCI_U133A_61L,NCI_U133A_62L,NCI_U133A_63L,NCI_U133A_66L,NCI_U133A_67L,NCI_U133A_72L,NCI_U133A_84L,NCI_U133A_87L,NCI_U133A_91L,NCI_U133A_94L_Rep,NCI_U133A_96L,NCI_U133A_97L,CL2004111013AA,CL2004111042AA,CL2004111002AA,CL2004110909AA,CL2005060338AA,CL2004111044AA,CL20041116127AA,CL2004111048AA,CL2005060344AA,CL20041116134AA,CL2005060341AA,CL2004111018AA,CL2005060332AA,CL20041119175AA,CL2005060342AA,CL2005060348AA,CL2005060349AA,CL2005060350AA,CL2005060351AA,CL2005060353AA,CL2005060360AA,CL2004111097AA,CL20041110100AA,CL20041110103AA,CL20041110104AA,CL20041110107AA,CL20041110108AA,CL20041110109AA,CL20041110110AA,CL20041119179AA,CL20041119180AA,CL20041119182AA,CL20041119183AA,CL20041119185AA,CL20041119186AA,CL20041119187AA,CL20041119190AA,CL20041119191AA,CL20041119194AA,NCI_Lung_1_U133A,NCI_Lung_4_U133A,NCI_Lung_5_U133A,NCI_Lung_7_U133A,NCI_Lung_8_U133A,NCI_Lung_11_U133A,NCI_Lung_12_U133A,NCI_Lung_13_U133A,NCI_Lung_16_U133A,NCI_Lung_18_U133A,NCI_Lung_20_U133A,NCI_Lung_21_U133A,NCI_Lung_22_U133A,NCI_Lung_25_U133A,NCI_Lung_26_U133A,NCI_Lung_30_U133A,NCI_Lung31_U133A,NCI_Lung32_U133A,NCI_Lung33_U133A,NCI_Lung35_U133A,NCI_Lung37_U133A,NCI_Lung38_U133A,NCI_Lung39_U133A,NCI_Lung42_U133A,NCI_Lung43_U133A,NCI_Lung44_U133A,NCI_Lung45_U133A,NCI_Lung46_U133A,NCI_Lung47_U133A,NCI_Lung48_U133A,NCI_Lung49_U133A,NCI_Lung52_U133A,NCI_Lung54_U133A,NCI_Lung55_U133A,NCI_Lung56_U133A,NCI_Lung57_U133A,NCI_Lung_59_U133A,NCI_Lung_60_U133A,NCI_Lung_61_U133A,NCI_Lung_62_U133A,NCI_Lung_63_U133A,NCI_Lung_65_U133A,NCI_Lung_66_U133A,NCI_Lung_67_U133A,NCI_Lung_68_U133A,NCI_Lung_69_U133A,NCI_Lung_71_U133A,NCI_Lung_72_U133A,NCI_Lung_73_U133A,NCI_Lung_74_U133A,NCI_Lung_75_U133A,NCI_Lung_76_U133A,NCI_Lung_77_U133A,NCI_Lung_84_U133A,NCI_Lung_85_U133A,NCI_Lung_89_U133A,NCI_Lung_90_U133A,NCI_Lung_91_U133A,NCI_Lung_92_U133A,NCI_Lung_93_U133A,NCI_Lung_95_U133A,NCI_Lung_96_U133A,NCI_Lung_97_U133A,NCI_Lung_98_U133A,NCI_Lung_100_U133A,NCI_lung202_U133A,NCI_lung203_U133A,NCI_lung205_U133A,NCI_lung206_U133A,NCI_lung207_U133A,NCI_lung208 _U133A,NCI_lung209_U133A,NCI_lung210_U133A,NCI_lung212_U133A,NCI_lung213_U133A,NCI_lung214_U133A,NCI_lung218_U133A,NCI_lung219_U133A,NCI_lung220_U133A,NCI_lung221_U133A,NCI_lung222_U133A,NCI_lung224_U133A,NCI_lung227_U133A,NCI_lung228_U133A,NCI_lung229_U133A,NCI_lung234_U133A,NCI_lung235_U133A,NCI_lung236_U133A,NCI_lung237_U133A,NCI_lung239_U133A,NCI_lung240_U133A,NCI_lung246_U133A,NCI_lung249_U133A,NCI_lung258_U133A,NCI_lung259_U133A,NCI_lung263_U133A,NCI_lung269_U133A,NCI_lung270_U133A,NCI_lung271_U133A,NCI_lung272_U133A,NCI_lung273_U133A,Moff 0404A,Moff 0516E,Moff 0686G,Moff 0711B,Moff 0928E,Moff 0936G,Moff 1343G,Moff 1400H,Moff 1477G,Moff 1487F,Moff 1576F,Moff 1734M,Moff 1835I,Moff 1864H,Moff 1883G,Moff 1903E,Moff 2072G,Moff 2186B,Moff 2199G,Moff 2296D,Moff 2310K,Moff 2362A,Moff 2373H,Moff 2470G,Moff 2517G1,Moff 2603I,Moff 2629F,Moff 2658C,Moff 2663F,Moff 2886F,Moff 2958D,Moff 2996G,Moff 3003G,Moff 3009D,Moff 3053B,Moff 3191I,Moff 3274K,Moff 3401F,Moff 4094F,Moff 4112G,Moff 3510G,Moff 0142C,Moff 0291A,Moff 0170D,NCI_lung276_U133A,NCI_lung277_U133A,NCI_lung281_U133,NCI_lung283_U133,NCI_lung285_U133,NCI_lung286_U133,NCI_lung288 _U133,NCI_lung289_U133,NCI_lung290_U133,NCI_lung291_U133,NCI_lung292_U133,NCI_lung294_U133,NCI_lung295_U133,NCI_Lung296_U133,NCI_Lung297_U133,NCI_Lung298_U133,NCI_Lung300_U133,NCI_Lung304_U133,NCI_Lung305_U133,NCI_Lung307_U133,NCI_Lung311_U133,NCI_Lung312_U133,NCI_Lung313_U133,NCI_Lung314_U133A,NCI_Lung318_U133A,NCI_Lung319_U133A, ,NCI_U133A_4L,NCI_U133A_6L,NCI_U133A_8L,NCI_U133A_9L,NCI_U133A_10L,NCI_U133A_11L,NCI_U133A_13L,NCI_U133A_15L,NCI_U133A_18L,NCI_U133A_19L,NCI_U133A_20L,NCI_U133A_23L,NCI_U133A_24L,NCI_U133A_25L,NCI_U133A_26L,NCI_U133A_30L,NCI_U133A_32L,NCI_U133A_37L_Rep,NCI_U133A_41L,NCI_U133A_42L,NCI_U133A_43L,NCI_U133A_45L,NCI_U133A_48L,NCI_U133A_52L,NCI_U133A_53L,NCI_U133A_54L,NCI_U133A_55L,NCI_U133A_57L,NCI_U133A_59L,NCI_U133A_60L,NCI_U133A_61L,NCI_U133A_62L,NCI_U133A_63L,NCI_U133A_66L,NCI_U133A_67L,NCI_U133A_72L,NCI_U133A_84L,NCI_U133A_87L,NCI_U133A_91L,NCI_U133A_94L_Rep,NCI_U133A_96L,NCI_U133A_97L,CL2004111013AA,CL2004111042AA,CL2004111002AA,CL2004110909AA,CL2005060338AA,CL2004111044AA,CL20041116127AA,CL2004111048AA,CL2005060344AA,CL20041116134AA,CL2005060341AA,CL2004111018AA,CL2005060332AA,CL20041119175AA,CL2005060342AA,CL2005060348AA,CL2005060349AA,CL2005060350AA,CL2005060351AA,CL2005060353AA,CL2005060360AA,CL2004111097AA,CL20041110100AA,CL20041110103AA,CL20041110104AA,CL20041110107AA,CL20041110108AA,CL20041110109AA,CL20041110110AA,CL20041119179AA,CL20041119180AA,CL20041119182AA,CL20041119183AA,CL20041119185AA,CL20041119186AA,CL20041119187AA,CL20041119190AA,CL20041119191AA,CL20041119194AA,NCI_Lung_1_U133A,NCI_Lung_4_U133A,NCI_Lung_5_U133A,NCI_Lung_7_U133A,NCI_Lung_8_U133A,NCI_Lung_11_U133A,NCI_Lung_12_U133A,NCI_Lung_13_U133A,NCI_Lung_16_U133A,NCI_Lung_18_U133A,NCI_Lung_20_U133A,NCI_Lung_21_U133A,NCI_Lung_22_U133A,NCI_Lung_25_U133A,NCI_Lung_26_U133A,NCI_Lung_30_U133A,NCI_Lung31_U133A,NCI_Lung32_U133A,NCI_Lung33_U133A,NCI_Lung35_U133A,NCI_Lung37_U133A,NCI_Lung38_U133A,NCI_Lung39_U133A,NCI_Lung42_U133A,NCI_Lung43_U133A,NCI_Lung44_U133A,NCI_Lung45_U133A,NCI_Lung46_U133A,NCI_Lung47_U133A,NCI_Lung48_U133A,NCI_Lung49_U133A,NCI_Lung52_U133A,NCI_Lung54_U133A,NCI_Lung55_U133A,NCI_Lung56_U133A,NCI_Lung57_U133A,NCI_Lung_59_U133A,NCI_Lung_60_U133A,NCI_Lung_61_U133A,NCI_Lung_62_U133A,NCI_Lung_63_U133A,NCI_Lung_65_U133A,NCI_Lung_66_U133A,NCI_Lung_67_U133A,NCI_Lung_68_U133A,NCI_Lung_69_U133A,NCI_Lung_71_U133A,NCI_Lung_72_U133A,NCI_Lung_73_U133A,NCI_Lung_74_U133A,NCI_Lung_75_U133A,NCI_Lung_76_U133A,NCI_Lung_77_U133A,NCI_Lung_84_U133A,NCI_Lung_85_U133A,NCI_Lung_89_U133A,NCI_Lung_90_U133A,NCI_Lung_91_U133A,NCI_Lung_92_U133A,NCI_Lung_93_U133A,NCI_Lung_95_U133A,NCI_Lung_96_U133A,NCI_Lung_97_U133A,NCI_Lung_98_U133A,NCI_Lung_100_U133A,NCI_lung202_U133A,NCI_lung203_U133A,NCI_lung205_U133A,NCI_lung206_U133A,NCI_lung207_U133A,NCI_lung208 _U133A,NCI_lung209_U133A,NCI_lung210_U133A,NCI_lung212_U133A,NCI_lung213_U133A,NCI_lung214_U133A,NCI_lung218_U133A,NCI_lung219_U133A,NCI_lung220_U133A,NCI_lung221_U133A,NCI_lung222_U133A,NCI_lung224_U133A,NCI_lung227_U133A,NCI_lung228_U133A,NCI_lung229_U133A,NCI_lung234_U133A,NCI_lung235_U133A,NCI_lung236_U133A,NCI_lung237_U133A,NCI_lung239_U133A,NCI_lung240_U133A,NCI_lung246_U133A,NCI_lung249_U133A,NCI_lung258_U133A,NCI_lung259_U133A,NCI_lung263_U133A,NCI_lung269_U133A,NCI_lung270_U133A,NCI_lung271_U133A,NCI_lung272_U133A,NCI_lung273_U133A,Moff 0404A,Moff 0516E,Moff 0686G,Moff 0711B,Moff 0928E,Moff 0936G,Moff 1343G,Moff 1400H,Moff 1477G,Moff 1487F,Moff 1576F,Moff 1734M,Moff 1835I,Moff 1864H,Moff 1883G,Moff 1903E,Moff 2072G,Moff 2186B,Moff 2199G,Moff 2296D,Moff 2310K,Moff 2362A,Moff 2373H,Moff 2470G,Moff 2517G1,Moff 2603I,Moff 2629F,Moff 2658C,Moff 2663F,Moff 2886F,Moff 2958D,Moff 2996G,Moff 3003G,Moff 3009D,Moff 3053B,Moff 3191I,Moff 3274K,Moff 3401F,Moff 4094F,Moff 4112G,Moff 3510G,Moff 0142C,Moff 0291A,Moff 0170D,NCI_lung276_U133A,NCI_lung277_U133A,NCI_lung281_U133,NCI_lung283_U133,NCI_lung285_U133,NCI_lung286_U133,NCI_lung288 _U133,NCI_lung289_U133,NCI_lung290_U133,NCI_lung291_U133,NCI_lung292_U133,NCI_lung294_U133,NCI_lung295_U133,NCI_Lung296_U133,NCI_Lung297_U133,NCI_Lung298_U133,NCI_Lung300_U133,NCI_Lung304_U133,NCI_Lung305_U133,NCI_Lung307_U133,NCI_Lung311_U133,NCI_Lung312_U133,NCI_Lung313_U133,NCI_Lung314_U133A,NCI_Lung318_U133A,NCI_Lung319_U133A, ,
,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1, ,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1, ,
